EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,TeamSize,SalaryRange,WorkHoursPerWeek,RemoteWork,CommuteTime,ScheduleFlexibilityScore,CanAdjustWorkHours,DependentsCount,CareHoursPerWeek,JobSatisfaction,StressLevel,SleepHours,PhysicalActivityHrs,HasMentalHealthSupport,HasTherapyAccess,MentalHealthDaysTaken,ManagerSupportScore,FeelsSafeRaisingConcerns,WorkplaceInclusionScore,ProductivityScore,CareerGrowthScore,WorkLifeBalanceScore,BurnoutRisk
1972,48,Female,Germany,HR,Finance,27,23,High,42,1,118,3,0,3,35,5,5,5.2,3.8,1,0,3,9,1,3,8,8,9,0
1973,55,Female,Germany,HR,Finance,26,13,Medium,63,0,63,9,1,0,22,4,5,6.4,3.7,1,1,14,5,1,2,6,2,10,0
1974,48,Female,Germany,HR,Tech,11,23,Medium,46,0,65,4,0,1,15,6,7,5.3,1.2,1,1,10,9,0,6,2,10,2,1
1975,38,Female,India,HR,HR,21,8,High,32,1,116,5,0,2,0,1,8,7.3,0.2,1,0,14,8,1,4,10,1,8,0
1976,45,Female,India,HR,Finance,7,11,Low,55,0,56,8,0,1,29,10,10,4.8,0.8,1,1,5,7,0,2,8,6,8,1
1977,46,Female,Canada,Designer,Operations,25,3,Medium,53,0,43,3,1,3,26,1,6,8.3,1.6,0,0,4,10,0,6,4,3,2,0
1978,28,Female,USA,Analyst,HR,16,14,High,34,0,11,8,1,0,1,5,6,5.3,5.3,1,1,13,6,1,4,10,2,9,0
1979,27,Female,USA,Analyst,HR,9,16,Low,45,1,39,1,1,2,20,5,5,7.1,5.1,0,1,1,2,1,10,9,10,3,1
1980,45,Female,Canada,Developer,Tech,26,8,Low,33,1,107,8,0,1,8,9,5,8.2,0.4,1,0,3,7,1,4,9,8,10,0
1981,54,Female,Canada,Analyst,Operations,6,3,High,63,1,23,10,0,0,23,1,8,5.5,1.7,0,0,11,2,1,10,9,9,6,1
1982,50,Female,Germany,Analyst,Tech,18,24,High,64,1,10,8,0,2,38,3,5,8.2,5.3,1,0,5,6,1,4,4,7,4,0
1983,43,Female,Canada,Designer,Operations,24,4,High,37,1,65,6,1,1,6,3,6,6.1,1.4,1,0,11,6,1,4,6,9,5,0
1984,47,Female,UK,HR,Tech,5,13,Low,56,0,0,5,1,1,29,4,3,8.3,6.0,1,0,3,9,0,8,4,7,3,0
1985,49,Female,USA,HR,Operations,20,5,Low,42,1,57,9,1,3,1,7,5,8.4,1.5,1,1,10,10,1,1,10,3,10,0
1986,42,Female,Canada,Designer,Operations,23,12,Low,38,1,27,6,1,1,11,7,9,5.3,4.4,1,1,10,4,1,9,10,1,8,1
1987,28,Female,UK,Analyst,Operations,23,8,Medium,53,1,67,1,0,2,12,10,3,7.8,2.5,1,1,13,9,1,3,5,1,10,0
1988,38,Female,UK,Designer,Finance,27,8,Medium,41,1,104,6,0,2,2,5,8,5.3,0.8,0,1,14,2,0,5,7,5,10,0
1989,41,Female,UK,Developer,HR,27,22,Low,52,1,93,1,1,2,39,9,7,5.4,1.5,0,1,6,5,0,5,7,9,8,1
1990,41,Female,UK,HR,Operations,18,23,Low,37,0,58,6,1,3,17,7,4,4.8,4.1,1,0,12,3,1,4,10,10,7,0
1991,43,Female,Germany,Manager,Finance,17,4,Medium,32,0,70,3,1,0,38,2,5,5.1,2.0,1,1,5,6,1,4,6,6,7,0
1992,49,Female,UK,Developer,Finance,14,12,Medium,45,1,21,6,1,2,5,3,8,7.0,3.6,1,0,5,2,1,7,10,2,2,1
1993,28,Female,Germany,Developer,Tech,1,8,Low,58,1,89,6,1,1,26,7,10,6.3,1.2,1,0,14,10,1,4,4,6,10,0
1994,22,Female,Germany,Designer,HR,13,19,High,40,1,28,1,1,2,14,5,7,7.7,2.7,1,1,9,9,1,10,5,4,6,0
1995,53,Female,UK,Analyst,HR,20,16,Low,37,0,88,9,1,1,14,7,10,5.8,3.1,1,1,13,4,0,3,5,9,4,1
1996,34,Female,USA,HR,Tech,9,7,Medium,62,0,73,8,0,3,18,9,10,8.4,2.5,0,0,13,7,0,9,9,10,9,0
1997,51,Female,UK,Manager,HR,27,19,High,48,1,83,2,1,3,37,9,2,4.7,1.2,0,0,1,5,1,4,6,3,5,1
1998,44,Female,UK,Developer,Tech,15,4,Medium,52,1,77,2,1,1,19,3,8,4.8,2.8,0,0,10,8,0,4,4,7,6,1
1999,40,Female,UK,Manager,Finance,6,11,Low,58,1,96,5,1,1,19,8,8,7.3,4.2,1,1,12,4,1,10,6,10,7,1
2000,53,Female,USA,Analyst,Finance,7,14,Low,59,0,68,10,0,2,17,6,9,8.1,5.8,0,1,6,7,1,8,7,8,2,1
2001,51,Female,India,Analyst,Operations,9,21,High,47,1,44,2,0,0,33,4,2,7.7,4.7,1,1,8,5,0,7,7,2,1,0
2002,50,Female,India,Manager,Tech,14,24,Low,50,1,69,1,0,0,38,4,4,6.5,1.0,1,1,5,3,0,4,10,10,6,1
2003,50,Female,Germany,HR,Finance,7,9,Medium,52,1,85,2,1,1,36,4,2,5.6,1.6,0,0,7,8,1,8,3,7,9,0
2004,51,Female,Germany,Analyst,Finance,12,11,High,64,0,16,5,0,1,34,7,4,4.6,0.5,0,0,5,6,0,10,6,5,7,0
2005,37,Female,USA,Manager,Tech,11,23,High,54,0,78,10,1,0,37,6,3,6.5,0.8,1,1,5,4,1,2,7,1,9,0
2006,40,Female,Canada,Developer,Finance,7,18,Medium,37,1,38,7,1,1,37,2,7,6.4,1.5,0,0,3,9,1,9,1,7,3,1
2007,39,Female,India,Manager,HR,14,22,High,63,0,39,5,1,0,0,5,5,5.9,1.2,1,0,5,9,0,2,4,10,5,0
2008,22,Female,Germany,Manager,Finance,25,13,High,53,1,27,1,1,0,11,5,7,6.8,1.3,1,1,9,2,1,10,7,8,6,1
2009,35,Female,India,Designer,Tech,11,14,Low,34,1,116,7,1,0,4,6,2,7.4,1.4,1,1,3,10,1,3,10,1,6,0
2010,23,Female,USA,Analyst,HR,10,17,Low,47,1,1,6,1,1,26,7,4,7.3,1.8,1,0,9,9,0,6,1,4,5,0
2011,49,Female,USA,HR,HR,18,20,Low,56,0,81,7,1,0,38,8,6,5.6,0.8,0,1,5,4,1,7,8,4,2,1
2012,51,Female,Canada,HR,Finance,13,21,Low,48,0,26,2,0,1,19,10,5,6.8,1.7,0,1,0,9,1,9,6,5,10,0
2013,59,Female,Canada,Designer,Operations,26,18,High,44,1,20,5,1,0,39,8,2,5.1,4.1,1,0,6,10,1,8,6,5,3,0
2014,25,Female,USA,HR,HR,17,17,Medium,59,1,86,8,1,3,18,5,7,5.0,1.4,0,1,13,8,1,6,3,4,6,0
2015,22,Female,Germany,Manager,Tech,12,7,High,42,0,6,7,0,1,37,2,2,7.6,1.0,0,1,1,10,0,8,6,1,9,0
2016,29,Female,India,Designer,Operations,3,13,Medium,41,0,60,6,1,0,14,10,9,7.3,0.4,1,1,5,3,0,5,4,9,10,0
2017,50,Female,UK,Developer,Operations,16,17,Medium,55,1,51,6,0,0,5,8,7,7.6,3.0,0,1,8,10,0,10,9,5,8,0
2018,24,Female,Canada,Analyst,HR,18,20,Medium,55,0,47,1,0,2,8,6,3,5.1,5.1,0,1,9,7,0,10,4,1,8,0
2019,53,Female,UK,Analyst,Finance,26,15,Low,64,1,18,1,0,0,35,3,6,8.2,0.4,1,1,2,2,0,9,6,3,8,1
2020,31,Female,Germany,Analyst,Operations,8,6,High,48,0,72,7,1,3,22,4,5,5.0,3.3,0,0,3,2,0,4,6,1,6,1
2021,31,Female,Canada,Manager,Finance,22,19,Medium,37,1,11,3,0,1,9,1,9,8.0,3.9,1,0,4,4,0,1,1,7,3,1
2022,40,Female,UK,Developer,HR,6,6,Medium,47,1,109,6,0,1,0,3,3,5.9,3.6,1,0,7,10,0,8,4,10,5,0
2023,55,Female,Germany,Designer,Tech,0,18,Low,59,1,93,5,1,3,10,4,2,4.9,5.3,1,0,12,7,1,5,9,10,8,0
2024,54,Female,India,Designer,Operations,6,17,High,63,0,70,3,1,1,19,2,2,5.6,5.2,0,1,9,4,0,9,10,10,3,1
2025,44,Female,Germany,Analyst,Tech,25,16,High,57,1,1,6,0,3,27,6,4,5.2,0.3,1,1,12,2,1,3,6,7,1,1
2026,49,Female,Canada,Developer,Finance,6,14,Medium,42,0,16,3,1,3,21,8,1,6.5,2.2,0,0,5,2,1,9,4,6,1,0
2027,53,Female,USA,Developer,Finance,19,5,Medium,56,1,74,8,1,3,19,6,9,8.3,4.0,1,1,11,5,1,8,7,9,7,0
2028,28,Female,India,Developer,Tech,6,12,Medium,62,1,113,7,0,2,37,10,3,5.8,5.7,1,0,7,3,1,6,10,7,6,0
2029,50,Female,UK,HR,HR,7,10,Low,52,1,75,9,1,0,15,3,5,6.9,4.8,1,1,2,3,1,10,7,5,5,0
2030,29,Female,Canada,HR,HR,15,8,Low,34,0,2,5,1,1,1,9,2,8.1,1.1,0,1,2,1,1,10,5,7,8,0
2031,22,Female,USA,Analyst,Operations,2,24,Medium,43,1,20,1,1,1,24,4,8,7.0,1.7,0,0,8,3,0,8,4,10,8,1
2032,24,Female,Germany,Developer,Operations,12,16,Low,56,0,77,10,1,3,26,6,3,5.9,4.6,1,1,12,4,1,8,4,4,1,0
2033,45,Female,USA,Developer,HR,9,19,Medium,48,0,78,8,1,1,2,4,5,8.5,2.8,1,1,5,6,1,7,7,10,7,0
2034,44,Female,Canada,Designer,HR,17,23,Medium,50,0,50,2,0,0,22,4,7,5.2,3.3,1,0,7,6,1,7,6,9,2,1
2035,29,Female,Canada,Designer,Tech,6,21,Low,33,0,105,6,1,2,31,2,2,6.6,3.7,1,1,3,5,1,3,4,6,4,0
2036,58,Female,USA,Analyst,Finance,20,18,Low,48,0,104,1,1,1,16,10,3,7.7,0.6,0,0,4,4,1,7,3,4,1,1
2037,24,Female,Germany,Developer,Finance,20,17,Low,61,0,9,6,1,2,39,2,8,4.5,5.1,0,0,11,6,0,3,2,5,2,1
2038,54,Female,USA,Analyst,Operations,29,17,Low,41,1,115,4,1,3,19,2,10,7.3,5.2,1,1,14,5,1,9,4,8,10,0
2039,49,Female,Canada,Designer,HR,4,3,Medium,64,0,54,5,1,1,29,2,8,5.6,2.8,1,1,8,10,1,5,7,7,9,0
2040,29,Female,Canada,Designer,Tech,22,14,Medium,32,1,35,10,0,2,27,8,3,5.2,3.8,0,0,6,1,1,8,2,6,1,1
2041,55,Female,UK,HR,Operations,24,12,High,49,0,50,7,1,2,22,10,10,5.6,4.0,1,1,13,2,1,3,9,2,7,1
2042,56,Female,UK,Analyst,Tech,26,16,Low,35,1,73,6,1,2,18,4,7,8.4,1.1,0,1,14,9,1,3,9,3,4,0
2043,53,Female,India,Analyst,HR,23,12,High,58,1,16,1,1,0,24,4,2,8.1,0.7,0,1,4,10,1,3,6,1,7,0
2044,45,Female,Canada,Developer,HR,21,12,Low,56,1,107,9,1,1,23,10,9,5.4,0.1,1,0,6,4,1,8,9,3,7,1
2045,35,Female,UK,Developer,HR,6,22,Medium,59,1,88,6,0,0,0,10,8,5.0,5.5,0,1,10,6,1,9,1,2,10,0
2046,53,Female,USA,HR,Finance,24,13,Medium,53,1,60,6,1,2,27,3,9,6.0,2.1,0,1,8,5,1,7,6,10,3,1
2047,37,Female,Germany,Manager,HR,29,24,Medium,56,1,90,9,0,1,28,5,9,6.9,0.5,1,1,13,2,1,1,3,6,2,1
2048,25,Female,USA,Manager,Operations,26,18,Medium,48,0,96,10,0,1,34,4,7,8.0,2.8,1,0,14,1,0,6,6,4,3,1
2049,58,Female,Germany,Manager,Finance,21,11,Low,43,1,74,5,1,1,16,7,4,8.4,0.5,0,0,12,1,1,3,5,10,5,0
2050,42,Female,UK,Analyst,Tech,16,17,Low,47,0,12,6,0,1,10,10,5,7.5,0.5,0,0,2,1,0,1,5,3,8,0
2051,35,Female,India,Analyst,Operations,3,16,High,47,0,64,6,0,0,36,7,7,6.9,2.9,1,0,2,6,1,10,1,8,9,0
2052,52,Female,USA,Designer,Operations,23,21,Low,48,0,94,7,0,0,6,6,5,5.1,3.1,0,1,3,10,0,2,5,5,4,0
2053,39,Female,USA,Analyst,Tech,22,11,Low,62,1,96,9,1,2,25,7,10,4.8,3.5,0,1,10,7,1,3,6,4,6,1
2054,28,Female,USA,Analyst,Finance,15,6,Low,46,1,84,5,0,2,22,7,8,6.9,3.9,0,0,9,7,0,7,1,6,4,1
2055,31,Female,Germany,Analyst,Operations,18,23,Low,44,1,79,5,1,1,17,8,5,6.7,4.0,0,1,6,9,0,6,10,4,9,0
2056,28,Female,UK,HR,Operations,9,9,Medium,58,1,102,4,1,2,28,1,5,7.9,2.6,1,1,4,3,1,2,7,10,5,1
2057,54,Female,USA,Analyst,Operations,2,24,Medium,52,0,86,10,1,1,38,3,5,5.8,3.9,1,1,4,9,0,5,1,10,2,0
2058,44,Female,USA,Developer,Finance,26,10,Low,33,1,73,4,0,3,33,3,4,4.7,1.8,1,0,3,1,0,1,7,5,1,1
2059,42,Female,India,Developer,Finance,2,10,Low,39,1,47,8,1,1,37,5,7,6.2,2.6,1,0,7,2,0,3,9,4,5,1
2060,40,Female,India,Designer,Finance,27,21,Medium,38,1,96,2,0,3,7,10,2,8.4,2.4,1,0,2,7,1,1,7,9,8,0
2061,40,Female,UK,HR,Operations,16,17,Medium,41,1,85,10,0,1,20,7,10,7.7,2.0,0,0,11,2,1,3,10,2,6,1
2062,57,Female,UK,Developer,HR,9,18,High,35,1,104,8,0,1,20,10,4,4.6,1.4,1,0,1,10,1,2,5,1,7,0
2063,50,Female,Canada,HR,Tech,16,24,High,34,1,69,2,0,2,35,6,3,8.0,0.5,1,1,3,4,0,4,3,7,9,0
2064,39,Female,India,HR,HR,21,11,High,49,0,46,1,1,1,16,4,10,6.4,3.0,0,0,12,2,1,5,7,9,4,1
2065,23,Female,Canada,Designer,Finance,29,14,Medium,55,0,99,10,1,2,15,6,8,6.0,3.2,1,0,7,2,1,3,6,9,5,1
2066,22,Female,Germany,HR,Operations,29,18,Medium,63,0,110,9,0,1,14,7,7,5.9,2.0,1,1,13,1,1,10,8,4,9,0
2067,26,Female,Canada,Analyst,Operations,16,6,Low,33,0,9,8,1,1,14,4,3,6.9,5.9,1,1,13,9,1,5,8,4,3,0
2068,41,Female,USA,HR,HR,20,7,Medium,33,1,56,6,0,2,39,8,4,6.6,3.3,0,1,3,10,1,7,10,1,1,0
2069,32,Female,Canada,Designer,HR,3,10,Low,41,1,79,4,1,1,16,5,4,7.1,5.3,0,0,7,3,0,10,6,1,8,0
2070,23,Female,UK,Designer,Tech,20,3,High,54,0,12,2,1,0,0,3,10,6.8,3.4,0,1,4,1,0,9,7,1,9,1
2071,24,Female,Germany,Designer,Operations,22,8,Medium,46,1,114,8,1,3,12,2,7,5.1,1.1,0,0,8,10,1,8,3,6,10,0
2072,44,Female,USA,Developer,HR,5,17,Medium,43,1,60,3,0,3,37,1,8,5.5,5.8,1,1,1,6,1,6,4,6,10,1
2073,33,Female,Canada,Analyst,Tech,11,6,Low,48,0,57,10,1,2,9,4,4,7.9,5.3,0,0,7,8,1,9,7,5,4,0
2074,41,Female,Germany,Developer,Finance,24,23,Medium,49,0,83,4,0,2,32,2,8,7.2,2.8,1,1,6,7,1,8,6,10,6,1
2075,26,Female,Germany,Manager,HR,21,13,Low,45,1,67,5,0,3,25,3,1,6.3,1.5,0,1,1,7,1,4,3,10,7,0
2076,58,Female,USA,Analyst,Finance,24,7,Low,48,1,83,4,1,2,11,1,9,5.2,1.3,1,0,4,2,1,2,10,2,7,1
2077,59,Female,Canada,HR,Tech,19,20,Low,46,1,85,8,1,3,18,6,7,4.5,4.8,1,0,5,4,0,9,7,6,8,0
2078,51,Female,Germany,Designer,Finance,16,17,Low,43,0,28,9,0,1,14,4,4,5.7,0.4,1,0,8,6,1,6,3,1,6,0
2079,30,Female,Germany,Manager,Operations,16,20,Medium,47,1,15,1,0,2,4,5,8,4.7,3.8,1,1,10,2,0,10,10,3,7,1
2080,55,Female,India,Analyst,Operations,9,22,Medium,63,0,106,2,0,0,1,8,10,6.4,3.8,0,0,11,5,1,8,8,5,9,1
2081,56,Female,Germany,Developer,Finance,6,15,High,54,1,62,4,0,2,13,4,2,7.8,1.1,0,1,7,5,1,8,7,10,6,0
2082,43,Female,India,Designer,Operations,28,7,Medium,47,1,46,1,0,2,28,6,8,5.6,4.2,1,0,14,3,1,4,4,5,2,1
2083,45,Female,Canada,Developer,Tech,15,3,Low,38,0,42,6,1,1,0,3,10,7.9,4.2,1,0,6,2,1,10,1,7,4,1
2084,38,Female,Canada,Analyst,Operations,28,24,High,64,0,22,5,0,2,12,8,6,7.3,2.1,1,1,10,7,0,5,6,5,5,0
2085,31,Female,Canada,Analyst,Finance,12,20,Medium,35,0,29,7,0,3,31,3,7,5.0,2.9,1,1,14,8,0,1,5,10,8,0
2086,51,Female,UK,Manager,Finance,2,16,Medium,38,0,56,6,1,3,33,7,7,7.1,5.0,1,1,0,4,0,9,9,6,4,1
2087,44,Female,Canada,HR,Finance,1,7,Medium,49,1,29,3,1,0,13,7,2,5.1,3.1,1,0,9,4,0,7,10,7,1,1
2088,53,Female,Germany,Developer,HR,15,8,High,35,0,106,5,1,2,37,3,2,7.1,3.7,1,0,2,9,1,1,6,2,1,0
2089,38,Female,USA,Manager,Finance,29,18,Low,42,1,66,3,1,0,37,3,4,5.1,2.5,0,0,0,4,1,10,1,3,2,1
2090,38,Female,India,Designer,Tech,5,24,Low,51,0,55,9,0,2,14,10,6,6.1,0.9,0,1,9,10,0,10,3,3,8,0
2091,35,Female,UK,HR,Operations,5,23,Medium,42,1,23,2,1,1,38,10,4,6.8,6.0,1,1,5,3,0,3,2,1,3,1
2092,30,Female,Canada,Manager,Operations,12,14,Low,46,1,112,6,1,0,5,8,6,4.7,3.2,1,1,2,1,1,9,3,9,6,1
2093,23,Female,Canada,Developer,HR,6,22,High,48,1,100,9,1,0,28,3,5,5.1,2.0,1,1,14,3,1,1,1,10,7,0
2094,46,Female,USA,Analyst,HR,4,20,Medium,43,1,76,10,1,1,36,2,6,5.8,4.3,1,1,13,5,1,6,2,9,1,1
2095,30,Female,USA,Designer,Tech,23,4,Medium,59,0,105,7,1,2,18,5,9,6.3,3.7,0,0,1,2,1,5,8,9,5,1
2096,43,Female,UK,Developer,Finance,6,23,Medium,39,1,95,5,1,0,0,7,6,7.9,1.4,1,0,12,5,1,4,3,9,2,0
2097,25,Female,India,HR,HR,1,15,Low,58,0,100,2,0,2,20,8,6,5.2,5.3,0,0,14,9,1,1,9,8,7,0
2098,47,Female,Canada,HR,Operations,16,19,High,53,0,75,2,1,3,38,1,8,5.9,0.4,1,1,9,10,1,7,4,5,3,1
2099,50,Female,UK,Analyst,HR,12,19,High,55,0,7,4,1,2,17,2,5,6.4,3.6,1,0,1,6,0,1,2,9,9,0
2100,55,Female,Germany,Analyst,HR,29,18,Medium,33,1,87,10,1,1,26,7,5,5.7,2.9,1,1,7,3,1,1,7,7,1,1
2101,44,Female,Germany,Designer,Finance,24,23,High,62,1,43,2,0,1,27,9,10,7.0,1.9,0,0,14,5,0,2,9,2,2,1
2102,58,Female,UK,Designer,HR,20,20,Low,53,1,79,8,1,0,7,3,1,5.5,5.0,1,0,0,1,1,9,5,7,9,0
2103,32,Female,Canada,Analyst,Tech,27,10,High,32,0,95,10,0,0,30,8,6,7.6,3.9,0,0,8,8,0,1,1,4,7,0
2104,27,Female,UK,Analyst,Operations,26,5,Low,45,0,33,7,1,3,11,10,1,6.5,4.6,0,1,11,9,1,8,9,7,3,0
2105,39,Female,Canada,HR,Finance,20,19,Low,56,1,34,7,1,0,5,3,8,4.8,2.5,1,0,6,5,1,1,9,7,8,0
2106,42,Female,USA,Analyst,Operations,27,20,Low,34,1,95,3,1,3,25,4,10,7.0,5.7,1,1,0,9,0,1,7,3,5,1
2107,57,Female,UK,Manager,Tech,15,8,Low,36,0,49,7,1,0,15,2,9,6.8,2.1,0,1,4,8,0,9,1,3,2,1
2108,59,Female,Canada,Developer,Tech,25,10,Low,32,1,16,8,0,0,29,9,6,5.9,3.2,1,1,4,8,1,8,4,10,10,0
2109,55,Female,UK,Analyst,HR,19,15,High,50,0,1,5,1,0,18,5,9,4.5,5.6,1,1,13,2,1,1,1,10,1,1
2110,38,Female,UK,Designer,HR,1,10,High,64,0,89,1,1,2,17,5,2,5.3,0.5,1,1,1,5,1,7,3,6,6,0
2111,58,Female,Canada,Manager,HR,4,21,Low,61,0,53,1,1,1,23,4,9,6.1,0.7,1,1,0,8,1,8,7,2,4,1
2112,46,Female,Canada,Designer,Operations,17,8,Low,43,0,43,4,1,0,19,5,4,5.3,6.0,1,0,6,3,0,2,1,8,2,1
2113,59,Female,India,Manager,Tech,27,17,High,41,0,80,2,0,2,6,1,3,6.8,5.8,1,1,14,1,1,4,8,8,1,1
2114,33,Female,UK,Analyst,Finance,6,12,Low,47,1,101,7,1,3,6,10,1,7.3,4.6,1,0,14,4,1,2,10,4,7,0
2115,44,Female,Germany,Developer,HR,10,19,Low,60,1,48,3,1,1,15,10,1,7.9,2.9,1,0,11,4,1,6,4,2,4,0
2116,43,Female,UK,Designer,Operations,24,3,Medium,46,1,1,4,1,0,13,6,8,7.1,3.0,1,1,8,10,1,5,4,9,1,1
2117,42,Female,UK,Manager,HR,24,9,Medium,42,1,71,9,0,0,11,4,2,7.3,1.5,1,0,7,4,1,5,1,9,10,0
2118,48,Female,Canada,HR,Tech,10,15,Low,61,1,109,2,0,2,28,4,1,6.9,2.6,0,0,6,4,1,8,5,2,1,1
2119,52,Female,UK,Analyst,Finance,21,5,Medium,40,0,69,8,1,2,14,5,2,8.4,2.6,0,0,3,9,1,1,8,10,7,0
2120,27,Female,UK,Developer,Tech,16,21,Medium,49,1,8,1,1,3,7,1,3,5.5,0.2,1,1,9,1,0,10,8,4,5,1
2121,48,Female,Germany,Analyst,Operations,15,17,Low,50,1,0,3,0,1,38,4,4,5.6,2.7,1,0,6,9,1,2,7,1,1,1
2122,55,Female,Canada,HR,HR,12,7,High,35,0,68,4,1,0,8,10,9,5.0,2.9,1,0,14,7,0,1,7,6,9,0
2123,33,Female,UK,Developer,Tech,21,13,Medium,37,0,102,6,0,1,27,3,7,6.4,4.0,1,1,13,5,0,4,8,1,3,1
2124,28,Female,USA,HR,Operations,4,24,Low,64,1,8,1,0,2,26,5,5,4.9,3.1,0,0,13,2,0,2,8,7,10,1
2125,31,Female,India,Analyst,HR,19,20,Low,63,1,13,8,0,1,6,10,5,5.6,5.2,1,1,12,10,1,10,1,9,1,0
2126,38,Female,Germany,Manager,Finance,15,5,Low,47,0,26,2,1,3,13,5,6,6.4,2.2,1,1,7,10,1,7,2,9,2,1
2127,47,Female,UK,Analyst,Tech,27,8,Medium,42,1,8,5,0,1,10,8,1,8.3,2.5,1,0,8,10,0,5,10,2,10,0
2128,42,Female,USA,Analyst,HR,21,5,Low,53,1,35,6,1,1,31,1,6,8.4,3.4,0,1,8,4,1,5,8,8,6,0
2129,49,Female,UK,Analyst,HR,21,7,Medium,54,0,92,8,1,0,27,3,6,7.5,1.2,1,1,4,4,0,1,1,3,3,1
2130,23,Female,UK,Designer,HR,15,11,Low,57,1,83,3,1,0,5,5,5,6.1,2.4,1,1,4,4,0,2,9,5,10,0
2131,22,Female,Canada,HR,HR,15,21,Medium,62,1,78,9,0,2,34,3,10,8.0,4.1,1,0,5,2,1,5,9,4,8,1
2132,57,Female,Canada,HR,Tech,13,15,Medium,60,1,99,5,1,1,5,6,9,8.0,2.5,1,1,13,8,0,7,10,6,1,1
2133,47,Female,Canada,HR,HR,5,8,Medium,36,1,2,8,0,0,23,10,10,8.1,5.4,0,0,7,4,0,1,2,7,1,1
2134,50,Female,USA,Designer,Operations,1,13,Medium,56,0,119,4,1,0,8,3,10,7.1,3.7,1,0,13,9,0,7,6,9,8,0
2135,42,Female,UK,Manager,Tech,13,23,High,43,0,116,9,1,2,1,6,5,5.3,0.9,1,1,2,2,0,2,4,10,1,1
2136,32,Female,India,Analyst,HR,15,23,Medium,53,0,22,8,0,2,37,8,9,4.9,2.9,1,0,2,7,1,2,10,5,4,1
2137,32,Female,Germany,Manager,Tech,22,16,Low,40,1,117,5,1,1,13,4,10,8.2,4.6,1,1,10,5,0,9,7,2,6,1
2138,57,Female,Canada,Designer,Operations,29,8,Medium,51,1,109,3,0,2,30,8,7,4.7,3.9,1,0,4,5,1,8,2,4,1,1
2139,56,Female,Canada,HR,Operations,19,8,High,60,1,72,1,1,0,29,7,3,5.7,5.3,0,1,10,7,1,10,10,2,4,1
2140,55,Female,UK,Analyst,Tech,12,19,Low,60,0,29,5,1,2,26,4,9,6.4,4.5,0,0,0,4,1,4,1,1,5,1
2141,45,Female,UK,Developer,HR,14,13,Low,58,0,18,5,1,2,35,3,10,4.6,0.4,1,0,4,3,1,5,9,2,1,1
2142,43,Female,USA,Developer,HR,11,17,Medium,48,1,101,4,0,0,30,5,7,8.1,0.7,1,0,8,9,0,9,9,7,2,1
2143,26,Female,USA,Manager,Operations,8,11,Medium,36,1,66,10,1,2,5,5,4,5.6,3.9,0,0,4,3,1,4,9,2,2,0
2144,54,Female,Canada,HR,HR,25,23,Medium,44,1,49,10,0,1,17,7,9,4.6,1.4,1,0,6,5,1,10,5,4,6,1
2145,57,Female,UK,Developer,Operations,17,19,Low,46,1,47,8,1,0,13,1,6,8.5,3.5,0,0,9,2,0,8,3,5,2,0
2146,41,Female,India,Manager,HR,20,9,Low,46,1,2,3,0,1,19,9,9,5.7,4.8,0,1,8,7,1,5,6,3,6,1
2147,40,Female,Germany,Designer,Operations,13,9,High,49,0,97,10,1,1,10,2,4,8.0,3.5,0,1,7,7,1,1,10,4,9,0
2148,56,Female,UK,Manager,Finance,19,23,Low,33,0,65,9,1,2,36,9,10,6.3,2.5,0,0,14,5,0,7,1,10,2,1
2149,38,Female,UK,Manager,HR,24,3,Low,54,1,26,3,1,0,39,9,2,7.2,3.9,1,1,4,8,0,10,10,3,7,0
2150,55,Female,USA,Manager,HR,3,10,Medium,44,1,86,4,1,2,3,3,9,5.5,0.9,1,1,11,9,0,3,8,8,1,1
2151,30,Female,Germany,Analyst,HR,7,7,High,35,0,105,6,0,0,5,7,10,6.5,4.3,1,1,12,4,1,7,10,10,9,0
2152,47,Female,Canada,Manager,Tech,7,21,Medium,56,1,95,9,0,0,22,3,4,5.5,4.2,1,1,1,2,1,8,4,8,4,0
2153,23,Female,UK,Manager,HR,21,10,High,42,1,110,10,0,1,7,8,2,8.3,3.1,0,0,4,2,1,4,2,3,5,0
2154,30,Female,Canada,Analyst,Tech,21,19,Low,43,0,98,2,1,1,29,8,7,4.7,1.7,1,0,9,4,0,6,4,9,4,1
2155,30,Female,UK,Analyst,Tech,15,21,Low,44,1,39,2,1,3,35,3,7,5.6,4.8,1,0,7,6,1,10,1,9,10,0
2156,38,Female,Canada,Designer,Operations,26,14,Low,40,1,17,2,1,1,10,5,5,8.1,3.1,1,1,10,6,1,7,10,7,9,0
2157,22,Female,Germany,HR,Tech,23,17,High,37,0,26,5,1,1,4,7,5,6.4,0.4,0,0,0,2,1,8,10,1,1,1
2158,46,Female,USA,Developer,Tech,27,6,Medium,41,1,10,6,1,3,2,1,8,6.9,5.5,1,1,9,1,0,3,8,10,10,0
2159,46,Female,Germany,Developer,Finance,28,14,Low,54,1,38,3,1,1,14,3,6,7.1,4.6,1,0,3,2,0,7,6,3,6,1
2160,56,Female,India,Manager,HR,27,15,Medium,46,0,18,3,1,0,1,1,1,4.8,3.5,0,0,0,8,0,5,1,8,5,0
2161,24,Female,USA,Designer,Tech,9,16,Low,54,1,88,2,1,1,1,2,4,4.6,2.6,0,0,4,5,0,7,1,6,8,0
